Filnavn;Branche;Content;IsLinkCoincidence;FileInLink;NytLink;Prefix
Ankenævnskendelse ombygning.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=252521";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=245269";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=244406";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=213847";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=213675";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=218175";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=218136";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=224221";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=226725";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="/Skade/hb/byg/SitePages/påregnelig%20eller%20opstår%20ved%20dagligt%20brug.aspx";False;påregnelig%20eller%20opstår%20ved%20dagligt%20brug.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=225257";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=231879";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=240952";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=245282";False;ViewDocument.aspx;;
Ankenævnskendelse spild af væsker.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=215383";False;ViewDocument.aspx;;
Ankenævnskendelse faldskader.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=70172";False;viewdoc.aspx;;
Ankenævnskendelse faldskader.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=245386";False;ViewDocument.aspx;;
Ankenævnskendelse faldskader.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=62072";False;viewdoc.aspx;;
Ankenævnskendelse faldskader.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=217766";False;ViewDocument.aspx;;
Ankenævnskendelse faldskader.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=59468";False;viewdoc.aspx;;
Ankenævnskendelse faldskader.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=221288";False;ViewDocument.aspx;;
Ankenævnskendelse faldskader.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=37166";False;viewdoc.aspx;;
Ankenævnskendelse faldskader.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=241480";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - stikledning.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=74952";False;viewdoc.aspx;;
Ankenævnskendelse grov uagtsomhed - stikledning.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=249640";False;ViewDocument.aspx;;
Ankenævnskendelse renovering.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=251373";False;ViewDocument.aspx;;
Ankenævnskendelse renovering.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=216179";False;ViewDocument.aspx;;
Ankenævnskendelse renovering.aspx;Bygning;href="/Skade/hb/byg/SitePages/Erstatning%20ved%20om-%20eller%20tilbygning.aspx";False;Erstatning%20ved%20om-%20eller%20tilbygning.aspx;;
Ankenævnskendelse renovering.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=215991";False;ViewDocument.aspx;;
Ankenævnskendelse renovering.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=242157";False;ViewDocument.aspx;;
Ankenævnskendelse renovering.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=260601";False;ViewDocument.aspx;;
Ankenævnskendelse renovering.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=216156";False;ViewDocument.aspx;;
Ankenævnskendelse renovering.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=221397";False;ViewDocument.aspx;;
Ankenævnskendelse skjulte rør.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=85291";False;viewdoc.aspx;;
Ankenævnskendelse skjulte rør.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=69207";False;viewdoc.aspx;;
Ankenævnskendelse skjulte rør.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=60882";False;viewdoc.aspx;;
Ankenævnskendelse skjulte rør.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=45078";False;viewdoc.aspx;;
Ankenævnskendelse skjulte rør.aspx;Bygning;href="http://ankeforsikring.dk/adm-ankenaevnet/Sider/viewdoc.aspx?CN=39184";False;viewdoc.aspx;;
Ankenævnskendelse skjulte rør.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=242884";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=260048";False;ViewDocument.aspx;;
Ankenævnskendelse grov uagtsomhed - brand.aspx;Bygning;href="http://www.ankeforsikring.dk/layouts/ViewDocument.aspx?Type=1&amp;ID=258181";False;ViewDocument.aspx;;
