Filnavn;Branche;Content;IsLinkCoincidence;FileInLink;NytLink;Prefix
Sagsbehandling bygning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Driftstab%20-%20undtaget%20på%20bygning.aspx";False;Driftstab%20-%20undtaget%20på%20bygning.aspx;;
Udvidet rørskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Frostsprængning%20bygning.aspx";False;Frostsprængning%20bygning.aspx;;
Udvidet rørskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Udsivning.aspx";False;Udsivning.aspx;;
Udvidet rørskade.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Kumme.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Frostsprængning%20bygning.aspx";False;Frostsprængning%20bygning.aspx;;
Kumme.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Glas.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Skybrud bygning.aspx;Erhverv;href="/Skade/hb/byg/SitePages/Skybrud.aspx";False;Skybrud.aspx;;
Skybrud bygning.aspx;Erhverv;href="/Skade/hb/SkybrudsManual/SitePages/Startside.aspx";False;Startside.aspx;;
Skybrud bygning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Opstigende%20kloak%20eller%20grundvand.aspx";False;Opstigende%20kloak%20eller%20grundvand.aspx;;
Skybrud bygning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Nedbør.aspx";False;Nedbør.aspx;;
Skybrud bygning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Undtaget%20under%20anden%20bygningsbeskadigelse.aspx";False;Undtaget%20under%20anden%20bygningsbeskadigelse.aspx;;
Skybrud bygning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Frostsprængning bygning.aspx;Erhverv;href="/Skade/hb/byg/SitePages/Frostsprængning.aspx";False;Frostsprængning.aspx;;
Frostsprængning bygning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Undtaget%20under%20anden%20bygningsbeskadigelse.aspx";False;Undtaget%20under%20anden%20bygningsbeskadigelse.aspx;;
Frostsprængning bygning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Udsivning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Opstigende%20kloak%20eller%20grundvand.aspx";False;Opstigende%20kloak%20eller%20grundvand.aspx;;
Udsivning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Udvidet%20rørskade.aspx";False;Udvidet%20rørskade.aspx;;
Udsivning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Frostsprængning%20bygning.aspx";False;Frostsprængning%20bygning.aspx;;
Udsivning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Udvidet%20rørskade.aspx";False;Udvidet%20rørskade.aspx;;
Udsivning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Tilfældig%20udstrømning.aspx";False;Tilfældig%20udstrømning.aspx;;
Udsivning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Undtaget%20under%20anden%20bygningsbeskadigelse.aspx";False;Undtaget%20under%20anden%20bygningsbeskadigelse.aspx;;
Udsivning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Sagsbehandling%20bygning.aspx";False;Sagsbehandling%20bygning.aspx;;
Tilfældig udstrømning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Udvidet%20rørskade.aspx";False;Udvidet%20rørskade.aspx;;
Tilfældig udstrømning.aspx;Erhverv;href="/Skade/hb/erhv/Delte%20dokumenter/klinkedommen.docx";False;klinkedommen.docx;;
Tilfældig udstrømning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Opstigende%20kloak%20eller%20grundvand.aspx";False;Opstigende%20kloak%20eller%20grundvand.aspx;;
Tilfældig udstrømning.aspx;Erhverv;href="/Skade/hb/erhv/SitePages/Udsivning.aspx";False;Udsivning.aspx;;
